opportunity,code_pair,source_field,target_field,novelty,priority,base_score,prior_contact,mediators,motifs
borrowing costs -> labor force participation,H74 -> J21,Public economics,Labor and demographic economics,Cross-field boundary,0.41163399371126846,0.2085679089311997,0,18,18
social security -> teacher effectiveness,H55 -> A21,Public economics,General economics and teaching,Cross-field boundary,0.4115953828531679,0.21054174466583989,0,15,15
public trust -> rising unemployment,H82 -> F66,Public economics,International economics,Cross-field boundary,0.411537305977526,0.20987050531804907,0,16,16
csf spending -> terms of trade,H76 -> F14,Public economics,International economics,Cross-field boundary,0.41150881435131814,0.20837277543385815,0,18,18
property tax -> growth,H71 -> O40,Public economics,"Economic development, innovation, and growth",Cross-field boundary,0.4114806818399141,0.2104215460377432,0,15,15
distortions -> computational efficiency,H31 -> C63,Public economics,Mathematical and quantitative methods,Cross-field boundary,0.4114792514867364,0.21399084364016566,0,11,11
cultural factors -> increase in public debt,Z10 -> H69,Other special topics,Public economics,Cross-field boundary,0.41145331753608455,0.20975486169373864,0,16,16
fiscal policies -> conflicts of interest,H30 -> F51,Public economics,International economics,Cross-field boundary,0.41143760321400463,0.20889219936228304,0,17,17
monetary policy -> public education,E52 -> H52,Macroeconomics and monetary economics,Public economics,Cross-field boundary,0.4114096948693619,0.21036926767941366,0,15,15
price stickiness -> public goods provision,C54 -> H42,Mathematical and quantitative methods,Public economics,Cross-field boundary,0.4113946628547931,0.20889997354296444,0,17,17
conceptual artists -> tax policy,Z11 -> H29,Other special topics,Public economics,Cross-field boundary,0.41134338102712803,0.2094150617663132,0,16,16
majority rule -> public education,D71 -> H52,Microeconomics,Public economics,Cross-field boundary,0.4112964832713802,0.2123760794689692,0,13,13
public education -> automation,H52 -> L23,Public economics,Industrial organization,Cross-field boundary,0.41128582469927916,0.2110035305586155,0,14,14
corruption -> participation rates,H57 -> J49,Public economics,Labor and demographic economics,Cross-field boundary,0.41124573073520254,0.2073706061463974,0,19,19
citation counts -> carbon tax,A14 -> H23,General economics and teaching,Public economics,Cross-field boundary,0.41124083047159044,0.21001737697514086,0,15,15
public trust -> improves welfare,H82 -> D60,Public economics,Microeconomics,Cross-field boundary,0.41123540989800045,0.21076335029476861,0,14,14
corruption -> unions,H57 -> J51,Public economics,Labor and demographic economics,Cross-field boundary,0.41122572491006787,0.20794373514365047,0,18,18
wicksellian rules -> government revenue,E12 -> H27,Macroeconomics and monetary economics,Public economics,Cross-field boundary,0.4111847998793107,0.2120013898399179,0,13,13
borrowing costs -> industry concentration,H74 -> L69,Public economics,Industrial organization,Cross-field boundary,0.4111605090026975,0.20848207663826662,0,17,17
overspending -> aggregate demand,H72 -> E00,Public economics,Macroeconomics and monetary economics,Cross-field boundary,0.4111159909525597,0.2106974177131441,0,14,14
public-private partnerships -> managerial decisions,H44 -> M51,Public economics,Business administration and business economics,Cross-field boundary,0.4110327233463705,0.20769701298562152,0,18,18
stubborn beliefs -> increase in public debt,Z12 -> H69,Other special topics,Public economics,Cross-field boundary,0.4110027668088377,0.2082369297126714,0,17,17
csf spending -> exchange rates,H76 -> F31,Public economics,International economics,Cross-field boundary,0.4109653808800426,0.20814256726886865,0,17,17
data availability -> carbon tax,C81 -> H23,Mathematical and quantitative methods,Public economics,Cross-field boundary,0.4108902707717999,0.20945525703482432,0,15,15
public education -> investor behavior,H52 -> G41,Public economics,Financial economics,Cross-field boundary,0.4108439038155337,0.206793169755306,0,19,19
public information -> government revenue,L86 -> H27,Industrial organization,Public economics,Cross-field boundary,0.41071538214096787,0.20916249993574534,0,15,15
higher dependency ratio -> government revenue,J19 -> H27,Labor and demographic economics,Public economics,Cross-field boundary,0.4106997102677789,0.20914062225466537,0,15,15
legal reform -> financial constraints,K41 -> H60,Law and economics,Public economics,Cross-field boundary,0.410640384592098,0.20833141210008216,0,16,16
world war i -> deadweight loss,N44 -> H21,Economic history,Public economics,Cross-field boundary,0.4106326727212186,0.20832945052828844,0,16,16
public education -> monitoring costs,H52 -> Q52,Public economics,"Agriculture, natural resources, and environment",Cross-field boundary,0.41050578714145003,0.2074691285130192,0,17,17
increased immigration -> budget rules,K37 -> H61,Law and economics,Public economics,Cross-field boundary,0.4104551981714863,0.20810193440074481,0,16,16
public education -> auction outcomes,H52 -> D44,Public economics,Microeconomics,Cross-field boundary,0.41043052719498296,0.20738149208542803,0,17,17
public debt -> sentiments,H63 -> A13,Public economics,General economics and teaching,Cross-field boundary,0.4104258578193917,0.2087350051256534,0,15,15
social security -> panic of 1837,H55 -> N11,Public economics,Economic history,Cross-field boundary,0.4104166882959104,0.20735749746203366,0,17,17
fiscal transfers -> gender,H87 -> J16,Public economics,Labor and demographic economics,Cross-field boundary,0.41031521356823947,0.20938325462732402,0,14,14
central bank independence -> public education,E58 -> H52,Macroeconomics and monetary economics,Public economics,Cross-field boundary,0.41029474024779317,0.20871831420631098,0,15,15
black market premium -> discount factor,J46 -> H43,Labor and demographic economics,Public economics,Cross-field boundary,0.4102620779990357,0.20712320069456117,0,17,17
public education -> transaction costs,H52 -> D23,Public economics,Microeconomics,Cross-field boundary,0.4102513216981284,0.20591576140035214,0,19,19
increased immigration -> lack of government commitment,K37 -> H19,Law and economics,Public economics,Cross-field boundary,0.41014940181207926,0.2107083062291999,0,12,12
fiscal policies -> globotics,H30 -> F01,Public economics,International economics,Cross-field boundary,0.4101426645915631,0.2083353319588551,0,15,15
public education -> monetary policy,H52 -> E52,Public economics,Macroeconomics and monetary economics,Cross-field boundary,0.41009858790255255,0.20626293173860547,0,18,18
commuting costs -> public debt,R48 -> H63,"Urban, rural, and regional economics",Public economics,Cross-field boundary,0.41005001792133905,0.20896861755168641,0,14,14
local government decisions -> selection effect,H70 -> C24,Public economics,Mathematical and quantitative methods,Cross-field boundary,0.41003477028067475,0.20617032233737276,0,18,18
legal reform -> fiscal policies,K41 -> H30,Law and economics,Public economics,Cross-field boundary,0.4100203537959404,0.21272924417581834,0,10,10
nonrivalry -> financial instability,H41 -> F65,Public economics,International economics,Cross-field boundary,0.4099456279389978,0.20664615244140863,0,17,17
overspending -> protectionism,H72 -> F52,Public economics,International economics,Cross-field boundary,0.4099215176971654,0.2079806833699343,0,15,15
government actions -> oil prices,H11 -> L71,Public economics,Industrial organization,Cross-field boundary,0.4099051502928869,0.20878182510071908,0,14,14
public debt -> transport costs,H63 -> L91,Public economics,Industrial organization,Cross-field boundary,0.40987577153087484,0.20866340173555634,0,14,14
property tax -> uncertainty,H71 -> D80,Public economics,Microeconomics,Cross-field boundary,0.409823473744597,0.20584778862995423,0,18,18
immigration -> ownership,F22 -> H13,International economics,Public economics,Cross-field boundary,0.4098227365580364,0.20860589686463343,0,14,14
state policies -> aggregate demand,H79 -> E00,Public economics,Macroeconomics and monetary economics,Cross-field boundary,0.40982048971397944,0.20785280587273058,0,15,15
investment subsidies -> gender,H25 -> J16,Public economics,Labor and demographic economics,Cross-field boundary,0.40981440944930303,0.2064542545919698,0,17,17
public education -> financial stability,H52 -> G28,Public economics,Financial economics,Cross-field boundary,0.40963860313809614,0.20558699020281693,0,18,18
renegotiation -> overspending,C78 -> H72,Mathematical and quantitative methods,Public economics,Cross-field boundary,0.40963581894347345,0.21017213177970373,0,12,12
unions -> corruption,J51 -> H57,Labor and demographic economics,Public economics,Cross-field boundary,0.40962223342700316,0.20680340076403778,0,16,16
economic integration -> state policies,F15 -> H79,International economics,Public economics,Cross-field boundary,0.4095906215833317,0.20611392115889582,0,17,17
fiscal deficits -> monopoly power,H68 -> L12,Public economics,Industrial organization,Cross-field boundary,0.4095839183600673,0.2074285164389836,0,15,15
anticipated ramsey reforms -> monitoring costs,H00 -> Q52,Public economics,"Agriculture, natural resources, and environment",Cross-field boundary,0.4094459384087186,0.21081982040528593,0,11,11
government interventions -> early entry agreements,H81 -> Z22,Public economics,Other special topics,Cross-field boundary,0.40941958948331986,0.20792943923615864,0,14,14
budget rules -> distance to jobs,H61 -> R23,Public economics,"Urban, rural, and regional economics",Cross-field boundary,0.4094194239739193,0.20584907576449313,0,17,17
public education -> network structure,H52 -> D85,Public economics,Microeconomics,Cross-field boundary,0.40939863073505034,0.20646816674806664,0,16,16
public debt -> geoengineering breakthroughs,H63 -> Q55,Public economics,"Agriculture, natural resources, and environment",Cross-field boundary,0.40936468828059647,0.20800146053711077,0,14,14
overspending -> renegotiation,H72 -> C78,Public economics,Mathematical and quantitative methods,Cross-field boundary,0.40933182767526893,0.2063537946435433,0,16,16
capital taxation -> training,H24 -> M53,Public economics,Business administration and business economics,Cross-field boundary,0.4092958600036806,0.2094747420081955,0,12,12
transport costs -> public debt,L91 -> H63,Industrial organization,Public economics,Cross-field boundary,0.40924306068707816,0.2062543984992695,0,16,16
compliance -> public education,K40 -> H52,Law and economics,Public economics,Cross-field boundary,0.40920449835263295,0.20694910726472632,0,15,15
