opportunity,code_pair,source_field,target_field,novelty,priority,base_score,prior_contact,mediators,motifs
interest rates -> gender,E43 -> J16,Macroeconomics and monetary economics,Labor and demographic economics,Cross-field boundary,0.43772791292402374,0.23774140475477812,0,47,47
patents -> demand shocks,O34 -> E39,"Economic development, innovation, and growth",Macroeconomics and monetary economics,Cross-field boundary,0.43745212171898584,0.2389600411955046,0,41,41
credit constraints -> calibrated model,E51 -> C51,Macroeconomics and monetary economics,Mathematical and quantitative methods,Cross-field gap,0.43734178973375654,0.34045001981812406,53,144,144
property rights -> demand shocks,P14 -> E39,Economic systems,Macroeconomics and monetary economics,Cross-field boundary,0.4364733226081382,0.23804664481319054,0,39,39
interest rates -> renegotiation,E43 -> C78,Macroeconomics and monetary economics,Mathematical and quantitative methods,Cross-field gap,0.4359970012560164,0.3219706125357603,33,164,164
interest rates -> transparency,E43 -> G38,Macroeconomics and monetary economics,Financial economics,Cross-field gap,0.43317559232208946,0.3352491658997452,45,136,136
credit constraints -> carbon pricing,E51 -> Q58,Macroeconomics and monetary economics,"Agriculture, natural resources, and environment",Cross-field boundary,0.4328578620000964,0.2336530179138171,0,35,35
educational policies -> consumption,I28 -> E21,"Health, education, and welfare",Macroeconomics and monetary economics,Cross-field boundary,0.43018788683689735,0.22851516558156584,0,38,38
human capital -> economic stability,J24 -> E63,Labor and demographic economics,Macroeconomics and monetary economics,Cross-field gap,0.4301793765813998,0.3157320602753296,40,183,183
legal reform -> income,K41 -> E25,Law and economics,Macroeconomics and monetary economics,Cross-field boundary,0.429199227112699,0.22725816943215182,0,37,37
inflation -> entrepreneurial activity,E31 -> L26,Macroeconomics and monetary economics,Industrial organization,Cross-field gap,0.4286832114431553,0.30191306561914866,19,139,139
monetary policy -> ceo compensation,E52 -> M12,Macroeconomics and monetary economics,Business administration and business economics,Cross-field boundary,0.4285673896083716,0.2285340556067148,0,31,31
monetary policy -> mergers,E52 -> G34,Macroeconomics and monetary economics,Financial economics,Cross-field gap,0.42841509483760093,0.28984061950740014,8,131,131
central bank independence -> growth rate,E58 -> O44,Macroeconomics and monetary economics,"Economic development, innovation, and growth",Cross-field boundary,0.4284092444139652,0.2272272589356365,0,34,34
monetary policy -> r&d investment,E52 -> O32,Macroeconomics and monetary economics,"Economic development, innovation, and growth",Cross-field boundary,0.4282427932301049,0.22780476888351142,0,31,31
immigration -> central bank independence,F22 -> E58,International economics,Macroeconomics and monetary economics,Cross-field boundary,0.4276115424175254,0.22535645263104273,0,36,36
limited liability -> macroeconomic stability,K13 -> E60,Law and economics,Macroeconomics and monetary economics,Cross-field boundary,0.4271460417962226,0.2245955688614024,0,35,35
monetary policy -> social security,E52 -> H55,Macroeconomics and monetary economics,Public economics,Cross-field gap,0.42681437785498333,0.2918960066111301,9,124,124
monetary policy -> gender,E52 -> J16,Macroeconomics and monetary economics,Labor and demographic economics,Cross-field boundary,0.42674722780502855,0.22647688652801676,0,29,29
central bank independence -> ceo compensation,E58 -> M12,Macroeconomics and monetary economics,Business administration and business economics,Cross-field boundary,0.4267005717436571,0.225608100919008,0,31,31
patents -> systemic risk,O34 -> E44,"Economic development, innovation, and growth",Macroeconomics and monetary economics,Cross-field boundary,0.42668106023181934,0.22601371566664838,0,30,30
economic stability -> clustering,E63 -> C38,Macroeconomics and monetary economics,Mathematical and quantitative methods,Cross-field boundary,0.4261736641526269,0.22743082392085634,0,25,25
competition -> economic stability,L13 -> E63,Industrial organization,Macroeconomics and monetary economics,Cross-field gap,0.4259560686211201,0.3026609550439875,27,162,162
transparency -> consumption,G38 -> E21,Financial economics,Macroeconomics and monetary economics,Cross-field gap,0.4259360745854262,0.29280032000044376,17,157,157
higher education -> price level,I23 -> E30,"Health, education, and welfare",Macroeconomics and monetary economics,Cross-field boundary,0.42481311410222394,0.22064106637481581,0,37,37
gender -> interest rates,J16 -> E43,Labor and demographic economics,Macroeconomics and monetary economics,Cross-field boundary,0.4245816531735449,0.2210145360461031,0,34,34
central bank independence -> industry concentration,E58 -> L69,Macroeconomics and monetary economics,Industrial organization,Cross-field boundary,0.42419047462496434,0.22165365827862535,0,31,31
central bank independence -> labor force participation,E58 -> J21,Macroeconomics and monetary economics,Labor and demographic economics,Cross-field boundary,0.42413097784711123,0.22330606871886177,0,27,27
r&d investment -> monetary policy,O32 -> E52,"Economic development, innovation, and growth",Macroeconomics and monetary economics,Cross-field boundary,0.42393208816433736,0.22519661277193279,0,23,23
blockchain technology -> industry concentration,E42 -> L69,Macroeconomics and monetary economics,Industrial organization,Cross-field boundary,0.42374478619843786,0.21991097999695955,0,34,34
electoral outcomes -> aggregate demand,K16 -> E00,Law and economics,Macroeconomics and monetary economics,Cross-field boundary,0.4237049045788195,0.2221617238781997,0,28,28
age -> price level,J14 -> E30,Labor and demographic economics,Macroeconomics and monetary economics,Cross-field boundary,0.42366999436961317,0.22170578850773237,0,29,29
central bank independence -> patents,E58 -> O34,Macroeconomics and monetary economics,"Economic development, innovation, and growth",Cross-field boundary,0.4229821011671313,0.21794451830126266,0,36,36
immigration -> zero lower bound,F22 -> E49,International economics,Macroeconomics and monetary economics,Cross-field boundary,0.4227332565416896,0.22026549823904784,0,29,29
central bank independence -> increased immigration,E58 -> K37,Macroeconomics and monetary economics,Law and economics,Cross-field boundary,0.42233310467980534,0.22158240820265104,0,25,25
inflation forecasting targeting -> firm value,E47 -> G32,Macroeconomics and monetary economics,Financial economics,Cross-field boundary,0.4221390064408298,0.22885920035692678,0,14,14
property tax -> economic downturns,H71 -> E32,Public economics,Macroeconomics and monetary economics,Cross-field boundary,0.4220834821571834,0.21830563551327758,0,31,31
monetary policy -> limited liability,E52 -> K13,Macroeconomics and monetary economics,Law and economics,Cross-field boundary,0.42204722392903427,0.22240458010745118,0,22,22
zero lower bound -> investment decisions,E49 -> G11,Macroeconomics and monetary economics,Financial economics,Cross-field gap,0.4218110424874345,0.3299590802979322,71,116,116
education -> consumption,I29 -> E21,"Health, education, and welfare",Macroeconomics and monetary economics,Cross-field boundary,0.4216465834944685,0.21846892060345302,0,29,29
central bank independence -> r&d investment,E58 -> O32,Macroeconomics and monetary economics,"Economic development, innovation, and growth",Cross-field boundary,0.4215900690794579,0.21872149803968582,0,28,28
wicksellian rules -> borrowing costs,E12 -> H74,Macroeconomics and monetary economics,Public economics,Cross-field boundary,0.4214715226899721,0.2240916938374626,0,18,18
fiscal policy -> gender,E62 -> J16,Macroeconomics and monetary economics,Labor and demographic economics,Cross-field boundary,0.42111779739802646,0.21770018839488373,0,29,29
interest rates -> hac rule,E43 -> I18,Macroeconomics and monetary economics,"Health, education, and welfare",Cross-field boundary,0.42047546162969907,0.21845128921283957,0,25,25
counterfeiting -> aggregate demand,K42 -> E00,Law and economics,Macroeconomics and monetary economics,Cross-field boundary,0.4202973585949003,0.21827982009486965,0,25,25
gender -> fiscal policy,J16 -> E62,Labor and demographic economics,Macroeconomics and monetary economics,Cross-field boundary,0.4202158748583367,0.21668693724310936,0,28,28
offshoring -> demand shocks,L24 -> E39,Industrial organization,Macroeconomics and monetary economics,Cross-field boundary,0.4201620504891123,0.21796974512195874,0,25,25
ceo compensation -> monetary policy,M12 -> E52,Business administration and business economics,Macroeconomics and monetary economics,Cross-field boundary,0.4201573399415696,0.22280685108885886,0,17,17
entrepreneurial activity -> inflation,L26 -> E31,Industrial organization,Macroeconomics and monetary economics,Cross-field gap,0.4200195895854879,0.2896503999095156,19,131,131
inflation forecasting targeting -> covid-19 pandemic,E47 -> H12,Macroeconomics and monetary economics,Public economics,Cross-field boundary,0.41985757896042275,0.22389282108690142,0,15,15
profitability -> consumption,L21 -> E21,Industrial organization,Macroeconomics and monetary economics,Cross-field gap,0.41983356092546736,0.3031125775454441,52,167,167
blockchain technology -> r&d investment,E42 -> O32,Macroeconomics and monetary economics,"Economic development, innovation, and growth",Cross-field boundary,0.41969840776610856,0.216285966420987,0,27,27
inflation -> sentiments,E31 -> A13,Macroeconomics and monetary economics,General economics and teaching,Cross-field boundary,0.41899104287319255,0.21566005631491592,0,26,26
dsge models -> increased unemployment,E13 -> J65,Macroeconomics and monetary economics,Labor and demographic economics,Cross-field boundary,0.4188463861252298,0.21648722960951322,0,24,24
increased immigration -> price level,K37 -> E30,Law and economics,Macroeconomics and monetary economics,Cross-field boundary,0.4188230319651309,0.21749869125800825,0,22,22
cultural factors -> monetary policy,Z10 -> E52,Other special topics,Macroeconomics and monetary economics,Cross-field boundary,0.418559207676351,0.21599781836438292,0,24,24
media freedom -> fiscal policy,L82 -> E62,Industrial organization,Macroeconomics and monetary economics,Cross-field boundary,0.4185178717841515,0.22046423574508137,0,17,17
carbon pricing -> credit constraints,Q58 -> E51,"Agriculture, natural resources, and environment",Macroeconomics and monetary economics,Cross-field boundary,0.4184286832517563,0.21679468683114342,0,22,22
compliance -> aggregate demand,K40 -> E00,Law and economics,Macroeconomics and monetary economics,Cross-field boundary,0.418319687483412,0.21560906688206527,0,24,24
credit constraints -> gender,E51 -> J16,Macroeconomics and monetary economics,Labor and demographic economics,Cross-field boundary,0.41824118425713674,0.21600713957517487,0,23,23
central bank independence -> increasing returns,E58 -> I26,Macroeconomics and monetary economics,"Health, education, and welfare",Cross-field boundary,0.4181386389556865,0.21403168758237212,0,27,27
credit constraints -> increased immigration,E51 -> K37,Macroeconomics and monetary economics,Law and economics,Cross-field boundary,0.4180427336930148,0.21520790655341157,0,24,24
free riding -> price level,H40 -> E30,Public economics,Macroeconomics and monetary economics,Cross-field boundary,0.41789255642251055,0.21326953060056153,0,28,28
social security -> economic activity,H55 -> E29,Public economics,Macroeconomics and monetary economics,Cross-field boundary,0.4178476739465687,0.21644495957087034,0,21,21
monetary policy -> patents,E52 -> O34,Macroeconomics and monetary economics,"Economic development, innovation, and growth",Cross-field boundary,0.4176798984993451,0.2145419653729894,0,24,24
inflation -> computational efficiency,E31 -> C63,Macroeconomics and monetary economics,Mathematical and quantitative methods,Cross-field boundary,0.4176575159855882,0.2230856058396023,0,12,12
interest rates -> discrimination,E43 -> J71,Macroeconomics and monetary economics,Labor and demographic economics,Cross-field boundary,0.41734306437984936,0.21504800620377082,0,22,22
fiscal policy -> sustainability of collusion,E62 -> K21,Macroeconomics and monetary economics,Law and economics,Cross-field boundary,0.4172897889358069,0.21392397628362592,0,24,24
central bank independence -> gender,E58 -> J16,Macroeconomics and monetary economics,Labor and demographic economics,Cross-field boundary,0.41717355708594883,0.21553338778013728,0,21,21
zero lower bound -> entrepreneurship,E49 -> M13,Macroeconomics and monetary economics,Business administration and business economics,Cross-field boundary,0.41705280644971654,0.21601794879948383,0,20,20
gender -> full employment,J16 -> E24,Labor and demographic economics,Macroeconomics and monetary economics,Cross-field boundary,0.4170302285962449,0.21782201290100697,0,17,17
fiscal policy -> economic health,E62 -> I10,Macroeconomics and monetary economics,"Health, education, and welfare",Cross-field boundary,0.41696096760187923,0.2155469326014045,0,20,20
high-skilled immigrants -> central bank independence,J61 -> E58,Labor and demographic economics,Macroeconomics and monetary economics,Cross-field boundary,0.41695766420431546,0.21305323888032074,0,25,25
monetary policy -> fdi,E52 -> F23,Macroeconomics and monetary economics,International economics,Cross-field gap,0.4167714141528421,0.28929305600358857,24,139,139
monetary expansion -> social security,E59 -> H55,Macroeconomics and monetary economics,Public economics,Cross-field boundary,0.4166009601073187,0.2196427626923899,0,14,14
interest rates -> auction outcomes,E43 -> D44,Macroeconomics and monetary economics,Microeconomics,Cross-field gap,0.41626908592096007,0.28633057265086087,21,131,131
corporate culture -> aggregate output,M14 -> E10,Business administration and business economics,Macroeconomics and monetary economics,Cross-field boundary,0.41622945224849695,0.21334617557777452,0,22,22
anticipated ramsey reforms -> economic output,H00 -> E23,Public economics,Macroeconomics and monetary economics,Cross-field boundary,0.41613565457955,0.21629737634170998,0,17,17
auction outcomes -> consumption,D44 -> E21,Microeconomics,Macroeconomics and monetary economics,Cross-field gap,0.4161197032790369,0.27260749829720826,12,140,140
legal aid -> economic output,K36 -> E23,Law and economics,Macroeconomics and monetary economics,Cross-field boundary,0.4160984126847315,0.21164751143388105,0,25,25
wicksellian rules -> discount factor,E12 -> H43,Macroeconomics and monetary economics,Public economics,Cross-field boundary,0.4155948244259764,0.21557721138790678,0,17,17
high-skilled immigrants -> liquidity,J61 -> E41,Labor and demographic economics,Macroeconomics and monetary economics,Cross-field boundary,0.41547376361409494,0.21273164318302212,0,21,21
wicksellian rules -> statistical discrimination,E12 -> J79,Macroeconomics and monetary economics,Labor and demographic economics,Cross-field boundary,0.4152145124703419,0.21137604514887792,0,23,23
mergers -> monetary policy,G34 -> E52,Financial economics,Macroeconomics and monetary economics,Cross-field gap,0.41520913927428665,0.2628434094645519,8,139,139
government behavior -> aggregate demand,H10 -> E00,Public economics,Macroeconomics and monetary economics,Cross-field boundary,0.41492085351914443,0.2124809489040371,0,20,20
knowledge spillovers -> consumption,O36 -> E21,"Economic development, innovation, and growth",Macroeconomics and monetary economics,Cross-field gap,0.414774980323592,0.28007038365413284,20,159,159
antidumping measures -> fiscal policy,F18 -> E62,International economics,Macroeconomics and monetary economics,Cross-field boundary,0.4147702434453974,0.21110991409493285,0,22,22
ethnic diversity -> aggregate demand,J15 -> E00,Labor and demographic economics,Macroeconomics and monetary economics,Cross-field boundary,0.4147234312232051,0.21482900305367494,0,16,16
increased immigration -> aggregate shocks,K37 -> E19,Law and economics,Macroeconomics and monetary economics,Cross-field boundary,0.4146559212324151,0.21256348888535254,0,19,19
immigration -> economic indicators,F22 -> E01,International economics,Macroeconomics and monetary economics,Cross-field boundary,0.41451956696693926,0.21255691690072087,0,19,19
blockchain technology -> number of firms,E42 -> L20,Macroeconomics and monetary economics,Industrial organization,Cross-field boundary,0.4144077746924644,0.21108047040708866,0,21,21
high-skilled immigrants -> aggregate demand,J61 -> E00,Labor and demographic economics,Macroeconomics and monetary economics,Cross-field boundary,0.41425148179416554,0.21572927437615053,0,14,14
property rights -> economic indicators,P14 -> E01,Economic systems,Macroeconomics and monetary economics,Cross-field boundary,0.4142313638444506,0.21200988546744165,0,19,19
blockchain technology -> labor force participation,E42 -> J21,Macroeconomics and monetary economics,Labor and demographic economics,Cross-field boundary,0.41422583360652154,0.20977725009707612,0,23,23
privatization -> demand shocks,L33 -> E39,Industrial organization,Macroeconomics and monetary economics,Cross-field boundary,0.41422561797871443,0.21249644739925813,0,18,18
monetary policy -> health insurance,E52 -> I13,Macroeconomics and monetary economics,"Health, education, and welfare",Cross-field boundary,0.4142089429934675,0.21741826970122094,0,12,12
electoral outcomes -> full employment,K16 -> E24,Law and economics,Macroeconomics and monetary economics,Cross-field boundary,0.41414938933442735,0.21243586553345506,0,18,18
monetary policy -> training,E52 -> M53,Macroeconomics and monetary economics,Business administration and business economics,Cross-field boundary,0.41410477024061887,0.21303493134560814,0,17,17
patents -> central bank independence,O34 -> E58,"Economic development, innovation, and growth",Macroeconomics and monetary economics,Cross-field boundary,0.4140136206636998,0.21112814032347843,0,20,20
gender -> monetary policy,J16 -> E52,Labor and demographic economics,Macroeconomics and monetary economics,Cross-field boundary,0.413831827699998,0.21209425092208545,0,18,18
interest rates -> gaming,E43 -> L83,Macroeconomics and monetary economics,Industrial organization,Cross-field boundary,0.41379800805039046,0.21323988977918598,0,16,16
gender -> systemic risk,J16 -> E44,Labor and demographic economics,Macroeconomics and monetary economics,Cross-field boundary,0.4136238905013916,0.2094231341644384,0,22,22
occupational choices -> interest rates,J44 -> E43,Labor and demographic economics,Macroeconomics and monetary economics,Cross-field boundary,0.4135989434844866,0.21170410364879697,0,18,18
supply shocks -> economic indicators,Q31 -> E01,"Agriculture, natural resources, and environment",Macroeconomics and monetary economics,Cross-field boundary,0.4135549053843841,0.21088008190690213,0,19,19
gaming -> inflation,L83 -> E31,Industrial organization,Macroeconomics and monetary economics,Cross-field boundary,0.4135344264191073,0.2114952834154224,0,18,18
income -> legal reform,E25 -> K41,Macroeconomics and monetary economics,Law and economics,Cross-field boundary,0.41349905491870004,0.2107827396859997,0,19,19
regulatory competition -> consumption,K20 -> E21,Law and economics,Macroeconomics and monetary economics,Cross-field boundary,0.4134664655579515,0.21276389186604622,0,16,16
zero lower bound -> immigration,E49 -> F22,Macroeconomics and monetary economics,International economics,Cross-field boundary,0.4133757579564587,0.2107505037793186,0,19,19
wicksellian rules -> auction outcomes,E12 -> D44,Macroeconomics and monetary economics,Microeconomics,Cross-field boundary,0.4132661706883817,0.2111438112542628,0,18,18
advertising -> liquidity,M37 -> E41,Business administration and business economics,Macroeconomics and monetary economics,Cross-field boundary,0.41279431817416057,0.21167353973986072,0,16,16
fiscal policy -> industry characteristics,E62 -> L89,Macroeconomics and monetary economics,Industrial organization,Cross-field boundary,0.412741608536687,0.21347269153138138,0,14,14
credit constraints -> higher dependency ratio,E51 -> J19,Macroeconomics and monetary economics,Labor and demographic economics,Cross-field boundary,0.41270752542734795,0.21088824071100992,0,17,17
subsidies -> monetary policy,H20 -> E52,Public economics,Macroeconomics and monetary economics,Cross-field gap,0.41270654624869463,0.27801208432693914,23,158,158
sustainability of collusion -> fiscal policy,K21 -> E62,Law and economics,Macroeconomics and monetary economics,Cross-field boundary,0.4126436258383052,0.21136822852175888,0,16,16
monetary policy -> restrictive roo,E52 -> R33,Macroeconomics and monetary economics,"Urban, rural, and regional economics",Cross-field boundary,0.41261759099623474,0.2128348436832915,0,14,14
borrowing costs -> wicksellian rules,H74 -> E12,Public economics,Macroeconomics and monetary economics,Cross-field boundary,0.41259107274942963,0.21311366878307594,0,14,14
bankruptcy -> income,K35 -> E25,Law and economics,Macroeconomics and monetary economics,Cross-field boundary,0.4125662636178629,0.20937887824035367,0,19,19
existence of money -> trade liberalization,E40 -> F13,Macroeconomics and monetary economics,International economics,Cross-field boundary,0.4125047485807444,0.21217919638292582,0,15,15
training -> monetary policy,M53 -> E52,Business administration and business economics,Macroeconomics and monetary economics,Cross-field boundary,0.41249400169771794,0.21296912570038565,0,14,14
sustainability of collusion -> credit constraints,K21 -> E51,Law and economics,Macroeconomics and monetary economics,Cross-field boundary,0.4124342729794324,0.21043805125410578,0,17,17
inflation -> gaming,E31 -> L83,Macroeconomics and monetary economics,Industrial organization,Cross-field boundary,0.4123436487660086,0.21169605943181566,0,15,15
discrimination -> income,J71 -> E25,Labor and demographic economics,Macroeconomics and monetary economics,Cross-field boundary,0.41232193766435177,0.20972465811311755,0,18,18
corporate income tax -> aggregate output,K34 -> E10,Law and economics,Macroeconomics and monetary economics,Cross-field boundary,0.4122058069023045,0.21312834830109653,0,13,13
dsge models -> entrepreneurial activity,E13 -> L26,Macroeconomics and monetary economics,Industrial organization,Cross-field boundary,0.412197854410414,0.2100856048422881,0,17,17
demand shocks -> property rights,E39 -> P14,Macroeconomics and monetary economics,Economic systems,Cross-field boundary,0.4121824468049174,0.21072496254210424,0,16,16
aggregate demand -> increased emissions,E00 -> F64,Macroeconomics and monetary economics,International economics,Cross-field boundary,0.41204148671942853,0.2098891868319954,0,17,17
health insurance -> proposed reforms,I13 -> E69,"Health, education, and welfare",Macroeconomics and monetary economics,Cross-field boundary,0.411995324652337,0.20908999847321366,0,18,18
credit constraints -> sustainability of collusion,E51 -> K21,Macroeconomics and monetary economics,Law and economics,Cross-field boundary,0.4119751467130355,0.209697035872195,0,17,17
industry concentration -> economic indicators,L69 -> E01,Industrial organization,Macroeconomics and monetary economics,Cross-field boundary,0.4119511673754514,0.20983663801432667,0,17,17
demand shocks -> patents,E39 -> O34,Macroeconomics and monetary economics,"Economic development, innovation, and growth",Cross-field boundary,0.4119480179569383,0.20904695295422876,0,18,18
blockchain technology -> conceptual artists,E42 -> Z11,Macroeconomics and monetary economics,Other special topics,Cross-field boundary,0.4118515300919391,0.20834011169053515,0,19,19
aggregate demand -> high-skilled immigrants,E00 -> J61,Macroeconomics and monetary economics,Labor and demographic economics,Cross-field boundary,0.4118440415331277,0.21176524519748138,0,14,14
carbon pricing -> aggregate demand,Q58 -> E00,"Agriculture, natural resources, and environment",Macroeconomics and monetary economics,Cross-field boundary,0.4117830774900557,0.20948125921667962,0,17,17
inflation forecasting targeting -> increase in public debt,E47 -> H69,Macroeconomics and monetary economics,Public economics,Cross-field boundary,0.4117519012317339,0.21701345685755738,0,9,9
institutional changes -> price level,O43 -> E30,"Economic development, innovation, and growth",Macroeconomics and monetary economics,Cross-field boundary,0.4117312511785796,0.21177345395620856,0,14,14
hac rule -> aggregate demand,I18 -> E00,"Health, education, and welfare",Macroeconomics and monetary economics,Cross-field boundary,0.411688572328004,0.20933343347894462,0,17,17
advertising -> economic recovery,M37 -> E65,Business administration and business economics,Macroeconomics and monetary economics,Cross-field boundary,0.4116482394071808,0.2106320149904959,0,15,15
legal reform -> full employment,K41 -> E24,Law and economics,Macroeconomics and monetary economics,Cross-field boundary,0.41162205276557134,0.20985699485480197,0,16,16
discrimination -> interest rates,J71 -> E43,Labor and demographic economics,Macroeconomics and monetary economics,Cross-field boundary,0.4115536470249894,0.20981207864378623,0,16,16
increased immigration -> aggregate demand,K37 -> E00,Law and economics,Macroeconomics and monetary economics,Cross-field boundary,0.41144618202793104,0.21205978430401368,0,13,13
increased immigration -> central bank independence,K37 -> E58,Law and economics,Macroeconomics and monetary economics,Cross-field boundary,0.41144513453293796,0.20898176504526317,0,17,17
monetary policy -> public education,E52 -> H52,Macroeconomics and monetary economics,Public economics,Cross-field boundary,0.4114096948693619,0.21036926767941366,0,15,15
central bank independence -> training,E58 -> M53,Macroeconomics and monetary economics,Business administration and business economics,Cross-field boundary,0.411403030737686,0.2110445967179404,0,14,14
space -> economic stability,C49 -> E63,Mathematical and quantitative methods,Macroeconomics and monetary economics,Cross-field boundary,0.4112093674920792,0.21170732535246498,0,13,13
macroeconomic stability -> limited liability,E60 -> K13,Macroeconomics and monetary economics,Law and economics,Cross-field boundary,0.41120782601376726,0.20854468457694508,0,17,17
wicksellian rules -> government revenue,E12 -> H27,Macroeconomics and monetary economics,Public economics,Cross-field boundary,0.4111847998793107,0.2120013898399179,0,13,13
wicksellian rules -> bureaucracy,E12 -> D73,Macroeconomics and monetary economics,Microeconomics,Cross-field boundary,0.41117010343762006,0.20849998863019875,0,17,17
bayesian learning -> liquidity,C11 -> E41,Mathematical and quantitative methods,Macroeconomics and monetary economics,Cross-field boundary,0.4111386090631624,0.21148018451617392,0,13,13
public information -> full employment,L86 -> E24,Industrial organization,Macroeconomics and monetary economics,Cross-field boundary,0.4111196262712297,0.2116077576341375,0,13,13
overspending -> aggregate demand,H72 -> E00,Public economics,Macroeconomics and monetary economics,Cross-field boundary,0.4111159909525597,0.2106974177131441,0,14,14
joining the ems -> systemic risk,J45 -> E44,Labor and demographic economics,Macroeconomics and monetary economics,Cross-field boundary,0.411064716783812,0.208386141561427,0,17,17
gaming -> interest rates,L83 -> E43,Industrial organization,Macroeconomics and monetary economics,Cross-field boundary,0.4110060716622343,0.21047076583380145,0,14,14
monetary policy -> computational efficiency,E52 -> C63,Macroeconomics and monetary economics,Mathematical and quantitative methods,Cross-field boundary,0.41097087342585154,0.21420562754068898,0,10,10
market size -> consumption,L25 -> E21,Industrial organization,Macroeconomics and monetary economics,Cross-field gap,0.410969157807137,0.2788086986073943,27,154,154
increased immigration -> liquidity,K37 -> E41,Law and economics,Macroeconomics and monetary economics,Cross-field boundary,0.4109530703714737,0.20822453342107852,0,17,17
offshoring -> zero lower bound,L24 -> E49,Industrial organization,Macroeconomics and monetary economics,Cross-field boundary,0.41093684447234674,0.20957936010392633,0,15,15
proposed reforms -> investment decisions,E69 -> G11,Macroeconomics and monetary economics,Financial economics,Cross-field gap,0.4109237050435608,0.28367644589580415,41,165,165
demand shocks -> offshoring,E39 -> L24,Macroeconomics and monetary economics,Industrial organization,Cross-field boundary,0.4109147340308838,0.2120197054340067,0,12,12
discrimination -> full employment,J71 -> E24,Labor and demographic economics,Macroeconomics and monetary economics,Cross-field boundary,0.41088329246283717,0.2121989043192051,0,12,12
gender -> credit constraints,J16 -> E51,Labor and demographic economics,Macroeconomics and monetary economics,Cross-field boundary,0.4107217976788249,0.20719002782162096,0,18,18
blockchain technology -> forecasts,E42 -> F17,Macroeconomics and monetary economics,International economics,Cross-field boundary,0.41069463992416255,0.20915776664283053,0,15,15
conceptual artists -> economic stability,Z11 -> E63,Other special topics,Macroeconomics and monetary economics,Cross-field boundary,0.41063841648159966,0.20770532800150857,0,17,17
central bank independence -> public education,E58 -> H52,Macroeconomics and monetary economics,Public economics,Cross-field boundary,0.41029474024779317,0.20871831420631098,0,15,15
