opportunity,code_pair,source_field,target_field,novelty,priority,base_score,prior_contact,mediators,motifs
antidumping measures -> increased uncertainty,F18 -> D89,International economics,Microeconomics,Cross-field boundary,0.42122887755281396,0.21719436079496884,0,31,31
network structure -> ceo compensation,D85 -> M12,Microeconomics,Business administration and business economics,Cross-field boundary,0.42095136425778557,0.22017587363156854,0,23,23
expectations -> financial stability,D84 -> G28,Microeconomics,Financial economics,Cross-field gap,0.4205648226694743,0.3143535676003191,42,112,112
globalization -> auction outcomes,F60 -> D44,International economics,Microeconomics,Cross-field boundary,0.42026331774907316,0.2176490539407921,0,26,26
corporate income tax -> imperfect information,K34 -> D83,Law and economics,Microeconomics,Cross-field boundary,0.4198556601657414,0.21851961308824902,0,23,23
fixed exchange rate regime -> income inequality,F33 -> D31,International economics,Microeconomics,Cross-field gap,0.4195875375230439,0.27125967754841057,11,165,165
network structure -> pollution,D85 -> Q53,Microeconomics,"Agriculture, natural resources, and environment",Cross-field boundary,0.41934152240047023,0.21496904286595,0,29,29
training -> precautionary savings,M53 -> D14,Business administration and business economics,Microeconomics,Cross-field boundary,0.41922628137502754,0.2186614974899172,0,21,21
historical context -> firm productivity,N93 -> D22,Economic history,Microeconomics,Cross-field boundary,0.41910551864759604,0.21384137858144586,0,31,31
globalization -> home production,F60 -> D13,International economics,Microeconomics,Cross-field boundary,0.41887210461273705,0.21655331902700123,0,24,24
offshoring -> market stability,L24 -> D53,Industrial organization,Microeconomics,Cross-field boundary,0.41869859687370703,0.21517283680774127,0,26,26
altruism -> offshoring,D64 -> L24,Microeconomics,Industrial organization,Cross-field boundary,0.41865758561709626,0.21608794461034095,0,24,24
price discrimination -> employment,D40 -> J63,Microeconomics,Labor and demographic economics,Cross-field gap,0.41844110440929416,0.2987346208015156,54,171,171
retailer integration -> inequality,L81 -> D63,Industrial organization,Microeconomics,Cross-field boundary,0.4182551223497334,0.21456844235760966,0,26,26
offshoring -> altruism,L24 -> D64,Industrial organization,Microeconomics,Cross-field boundary,0.4173554174539208,0.2135480711504556,0,25,25
home production -> public debt,D13 -> H63,Microeconomics,Public economics,Cross-field boundary,0.41713054393986204,0.21721775227021822,0,18,18
gender -> firm behavior,J16 -> D21,Labor and demographic economics,Microeconomics,Cross-field boundary,0.4170506036682637,0.2152795624954165,0,21,21
limited liability -> improved decision-making,K13 -> D87,Law and economics,Microeconomics,Cross-field boundary,0.4170227939070576,0.21631313579528308,0,19,19
media freedom -> equilibrium outcomes,L82 -> D51,Industrial organization,Microeconomics,Cross-field boundary,0.41672166902028424,0.21678952093192697,0,18,18
interest rates -> auction outcomes,E43 -> D44,Macroeconomics and monetary economics,Microeconomics,Cross-field gap,0.41626908592096007,0.28633057265086087,21,131,131
health insurance -> firm behavior,I13 -> D21,"Health, education, and welfare",Microeconomics,Cross-field boundary,0.4161870561741884,0.21290398007802566,0,23,23
auction outcomes -> consumption,D44 -> E21,Microeconomics,Macroeconomics and monetary economics,Cross-field gap,0.4161197032790369,0.27260749829720826,12,140,140
historical shocks -> firm productivity,N13 -> D22,Economic history,Microeconomics,Cross-field boundary,0.4159673288597962,0.21408060212439098,0,20,20
unions -> network structure,J51 -> D85,Labor and demographic economics,Microeconomics,Cross-field boundary,0.41592478908827,0.21233586495681284,0,23,23
immigration -> improved decision-making,F22 -> D87,International economics,Microeconomics,Cross-field boundary,0.4157869233751502,0.21217032209229247,0,23,23
emu -> multiple equilibria,F36 -> D59,International economics,Microeconomics,Cross-field gap,0.4156979077267108,0.2884801671413856,30,161,161
nominal wage contracts -> home production,J41 -> D13,Labor and demographic economics,Microeconomics,Cross-field boundary,0.4154838386364411,0.21612544871415776,0,16,16
knowledge spillovers -> multiple equilibria,O36 -> D59,"Economic development, innovation, and growth",Microeconomics,Cross-field gap,0.4153347461701943,0.294210608710753,65,193,193
redistribution -> truthful reporting,D39 -> Y30,Microeconomics,Miscellaneous,Cross-field boundary,0.41532561824903735,0.21148831183243813,0,23,23
media freedom -> firm behavior,L82 -> D21,Industrial organization,Microeconomics,Cross-field boundary,0.4153143998436815,0.21246752725107002,0,21,21
efficiency -> expected returns,D61 -> G17,Microeconomics,Financial economics,Cross-field gap,0.41527772539495345,0.30371105157777845,76,168,168
auction outcomes -> historical shocks,D44 -> N13,Microeconomics,Economic history,Cross-field boundary,0.41519193164129375,0.21135194805658963,0,23,23
model misspecification -> protection,C50 -> D18,Mathematical and quantitative methods,Microeconomics,Cross-field boundary,0.4150033108503992,0.2152000654657076,0,16,16
overruling -> heterogeneity,L43 -> D29,Industrial organization,Microeconomics,Cross-field boundary,0.414827216856505,0.21170817539098255,0,21,21
increased uncertainty -> antidumping measures,D89 -> F18,Microeconomics,International economics,Cross-field boundary,0.4146837265913639,0.21266416225159657,0,19,19
state competition -> home production,L49 -> D13,Industrial organization,Microeconomics,Cross-field boundary,0.4145984625393801,0.21083542028085087,0,22,22
asymmetric information -> agricultural productivity,D82 -> Q11,Microeconomics,"Agriculture, natural resources, and environment",Cross-field boundary,0.4144867277575629,0.21361495505200426,0,17,17
public funding -> home production,I22 -> D13,"Health, education, and welfare",Microeconomics,Cross-field boundary,0.41415214176174764,0.21184643841409037,0,19,19
labor force participation -> improves welfare,J21 -> D60,Labor and demographic economics,Microeconomics,Cross-field boundary,0.41412123469205864,0.21013501844809204,0,22,22
age -> monopoly power,J14 -> D42,Labor and demographic economics,Microeconomics,Cross-field boundary,0.41392476986070603,0.21207795397563672,0,18,18
age -> network structure,J14 -> D85,Labor and demographic economics,Microeconomics,Cross-field boundary,0.41387923087381395,0.21134321978618778,0,19,19
auction outcomes -> public education,D44 -> H52,Microeconomics,Public economics,Cross-field boundary,0.41351435038265744,0.21155490266296625,0,18,18
expectations -> dismal economic growth performance of africa,D84 -> O55,Microeconomics,"Economic development, innovation, and growth",Cross-field boundary,0.41343025315214127,0.21144323795891182,0,18,18
optimal contracts -> conceptual artists,D86 -> Z11,Microeconomics,Other special topics,Cross-field boundary,0.4133693712717137,0.20950930730461595,0,21,21
legal aid -> negative externalities,K36 -> D62,Law and economics,Microeconomics,Cross-field boundary,0.4133401814075472,0.20893372103493196,0,22,22
increased uncertainty -> knowledge spillovers,D89 -> O36,Microeconomics,"Economic development, innovation, and growth",Cross-field gap,0.41329079436447935,0.2955465083222162,84,188,188
wicksellian rules -> auction outcomes,E12 -> D44,Macroeconomics and monetary economics,Microeconomics,Cross-field boundary,0.4132661706883817,0.2111438112542628,0,18,18
ceo compensation -> consumer behavior,M12 -> D19,Business administration and business economics,Microeconomics,Cross-field boundary,0.4132119829861706,0.21164125141706006,0,17,17
capital taxation -> collusive behavior,H24 -> D26,Public economics,Microeconomics,Cross-field boundary,0.41304496891109255,0.20850367404897174,0,22,22
public education -> majority rule,H52 -> D71,Public economics,Microeconomics,Cross-field boundary,0.4130116864269663,0.2090056821258044,0,21,21
firm behavior -> gender,D21 -> J16,Microeconomics,Labor and demographic economics,Cross-field boundary,0.412950733228653,0.2128602865057745,0,15,15
emu -> collusive behavior,F36 -> D26,International economics,Microeconomics,Cross-field boundary,0.41292113013411597,0.2105853727892178,0,18,18
auction outcomes -> stubborn beliefs,D44 -> Z12,Microeconomics,Other special topics,Cross-field boundary,0.4128136998554613,0.2110584550832384,0,17,17
collusion -> higher dependency ratio,D74 -> J19,Microeconomics,Labor and demographic economics,Cross-field boundary,0.4128103904627729,0.21113224058900515,0,17,17
stricter roos -> home production,L42 -> D13,Industrial organization,Microeconomics,Cross-field boundary,0.4127622765196202,0.21028157838343703,0,18,18
increased immigration -> financial constraints,K37 -> D20,Law and economics,Microeconomics,Cross-field boundary,0.4127196577670278,0.20914513214358135,0,20,20
optimal contracts -> gdp per capita,D86 -> P24,Microeconomics,Economic systems,Cross-field boundary,0.41266495367214673,0.21082573431273136,0,17,17
property tax -> firm behavior,H71 -> D21,Public economics,Microeconomics,Cross-field boundary,0.41262745152534025,0.20956085550324968,0,19,19
local government decisions -> protection,H70 -> D18,Public economics,Microeconomics,Cross-field boundary,0.4126147748057377,0.20786067347196485,0,22,22
investment -> consumption decisions,G31 -> D12,Financial economics,Microeconomics,Cross-field gap,0.41242254057400435,0.2981603397957317,81,182,182
property tax -> risk aversion,H71 -> D81,Public economics,Microeconomics,Cross-field boundary,0.41226960447404876,0.20839697389716297,0,20,20
contract design -> network structure,K12 -> D85,Law and economics,Microeconomics,Cross-field boundary,0.4122687413488089,0.20959640927471698,0,18,18
network structure -> money growth,D85 -> O42,Microeconomics,"Economic development, innovation, and growth",Cross-field boundary,0.4122297373117443,0.20829613839095049,0,20,20
borrowing costs -> home production,H74 -> D13,Public economics,Microeconomics,Cross-field boundary,0.41189970689523114,0.21039904734077003,0,16,16
resource allocation -> gender,D45 -> J16,Microeconomics,Labor and demographic economics,Cross-field boundary,0.4118668950452132,0.2089371119749533,0,18,18
bureaucracy -> increased immigration,D73 -> K37,Microeconomics,Law and economics,Cross-field boundary,0.4117958862168311,0.20881442021023167,0,18,18
joining the ems -> firm behavior,J45 -> D21,Labor and demographic economics,Microeconomics,Cross-field boundary,0.4117906249738078,0.208836557959172,0,18,18
fiscal transfers -> home production,H87 -> D13,Public economics,Microeconomics,Cross-field boundary,0.411766662839026,0.21018859274290394,0,16,16
optimal contracts -> us economic growth,D86 -> O51,Microeconomics,"Economic development, innovation, and growth",Cross-field boundary,0.4117342871545223,0.2081494937023489,0,19,19
hegemony -> market stability,F54 -> D53,International economics,Microeconomics,Cross-field boundary,0.41173255308175344,0.20869739653366146,0,18,18
privatization -> home production,L33 -> D13,Industrial organization,Microeconomics,Cross-field boundary,0.41160561125723993,0.20981182077332178,0,16,16
hegemony -> improves welfare,F54 -> D60,International economics,Microeconomics,Cross-field boundary,0.41144776857518794,0.20771010629878045,0,19,19
firm productivity -> historical shocks,D22 -> N13,Microeconomics,Economic history,Cross-field boundary,0.4114406902433954,0.21240562715179137,0,13,13
majority rule -> public education,D71 -> H52,Microeconomics,Public economics,Cross-field boundary,0.4112964832713802,0.2123760794689692,0,13,13
public trust -> improves welfare,H82 -> D60,Public economics,Microeconomics,Cross-field boundary,0.41123540989800045,0.21076335029476861,0,14,14
network structure -> age,D85 -> J14,Microeconomics,Labor and demographic economics,Cross-field boundary,0.41120261755295445,0.20919299794160423,0,16,16
wicksellian rules -> bureaucracy,E12 -> D73,Macroeconomics and monetary economics,Microeconomics,Cross-field boundary,0.41117010343762006,0.20849998863019875,0,17,17
financial intermediaries -> home production,G23 -> D13,Financial economics,Microeconomics,Cross-field boundary,0.41112836309297,0.2077962779974106,0,18,18
conceptual artists -> firm productivity,Z11 -> D22,Other special topics,Microeconomics,Cross-field boundary,0.4110708539397015,0.209017189826035,0,16,16
market power -> precautionary savings,L11 -> D14,Industrial organization,Microeconomics,Cross-field gap,0.41106860440210347,0.2829890422038152,34,149,149
structural transformation -> altruism,L16 -> D64,Industrial organization,Microeconomics,Cross-field boundary,0.4109720691203652,0.20699959047929645,0,19,19
monopoly power -> home production,L12 -> D13,Industrial organization,Microeconomics,Cross-field boundary,0.41077447851828136,0.20931253186469076,0,15,15
legal aid -> depreciation,K36 -> D25,Law and economics,Microeconomics,Cross-field boundary,0.41074059697543885,0.20781561946301863,0,17,17
consumer behavior -> ceo compensation,D19 -> M12,Microeconomics,Business administration and business economics,Cross-field boundary,0.4104720662561425,0.20958222696314238,0,14,14
public education -> auction outcomes,H52 -> D44,Public economics,Microeconomics,Cross-field boundary,0.41043052719498296,0.20738149208542803,0,17,17
higher dependency ratio -> collusion,J19 -> D74,Labor and demographic economics,Microeconomics,Cross-field boundary,0.4104232758264203,0.20871966483365842,0,15,15
public education -> transaction costs,H52 -> D23,Public economics,Microeconomics,Cross-field boundary,0.4102513216981284,0.20591576140035214,0,19,19
ppi targeting -> precautionary savings,L65 -> D14,Industrial organization,Microeconomics,Cross-field boundary,0.41025078092839945,0.21001664521273639,0,13,13
conflicts of interest -> improved decision-making,F51 -> D87,International economics,Microeconomics,Cross-field boundary,0.41017596189949246,0.2076813061113587,0,16,16
increased immigration -> market stability,K37 -> D53,Law and economics,Microeconomics,Cross-field boundary,0.41014603071837885,0.20694532774893948,0,17,17
antidumping measures -> transaction costs,F18 -> D23,International economics,Microeconomics,Cross-field boundary,0.410127262639684,0.20765515272185006,0,16,16
monopoly power -> gender,D42 -> J16,Microeconomics,Labor and demographic economics,Cross-field boundary,0.4100914911747232,0.20630758095484367,0,18,18
asymmetric information -> human wealth,D82 -> O15,Microeconomics,"Economic development, innovation, and growth",Cross-field boundary,0.4100082391750097,0.2089047372422008,0,14,14
constitutional reforms -> higher prices,K10 -> D49,Law and economics,Microeconomics,Cross-field boundary,0.4099681505222955,0.2073331606454035,0,16,16
gender -> market stability,J16 -> D53,Labor and demographic economics,Microeconomics,Cross-field boundary,0.409899235099549,0.2079212516860618,0,15,15
conceptual artists -> optimal contracts,Z11 -> D86,Other special topics,Microeconomics,Cross-field boundary,0.4098591269898359,0.20788655554655652,0,15,15
property tax -> uncertainty,H71 -> D80,Public economics,Microeconomics,Cross-field boundary,0.409823473744597,0.20584778862995423,0,18,18
uncertainty -> dismal economic growth performance of africa,D80 -> O55,Microeconomics,"Economic development, innovation, and growth",Cross-field boundary,0.4097689611100079,0.20930187076521078,0,13,13
durability -> inequality,L68 -> D63,Industrial organization,Microeconomics,Cross-field boundary,0.40970659522743036,0.20692890253975174,0,16,16
auction outcomes -> antidumping measures,D44 -> F18,Microeconomics,International economics,Cross-field boundary,0.4096999333089379,0.2076533348068234,0,15,15
increased emissions -> home production,F64 -> D13,International economics,Microeconomics,Cross-field boundary,0.40947995521919506,0.20595856938388057,0,17,17
risk aversion -> geoengineering breakthroughs,D81 -> Q55,Microeconomics,"Agriculture, natural resources, and environment",Cross-field boundary,0.4094581884926883,0.20725828037820004,0,15,15
public education -> network structure,H52 -> D85,Public economics,Microeconomics,Cross-field boundary,0.40939863073505034,0.20646816674806664,0,16,16
existence of money -> negative externalities,E40 -> D62,Macroeconomics and monetary economics,Microeconomics,Cross-field boundary,0.40938217417691597,0.20950973826538435,0,12,12
collusive behavior -> unions,D26 -> J51,Microeconomics,Labor and demographic economics,Cross-field boundary,0.40922351437488336,0.20695387340160082,0,15,15
monitoring -> resource allocation,E50 -> D45,Macroeconomics and monetary economics,Microeconomics,Cross-field boundary,0.40921408912216384,0.20620371512174954,0,16,16
legal aid -> network structure,K36 -> D85,Law and economics,Microeconomics,Cross-field boundary,0.40918686908192015,0.20617390938170746,0,16,16
economic health -> depreciation,I10 -> D25,"Health, education, and welfare",Microeconomics,Cross-field boundary,0.4091061378357069,0.2067123929386692,0,15,15
gemu -> fertility,D58 -> J13,Microeconomics,Labor and demographic economics,Cross-field boundary,0.40894938430195743,0.20724130920561704,0,14,14
altruism -> transport costs,D64 -> L91,Microeconomics,Industrial organization,Cross-field boundary,0.4088675803484331,0.20712957474531304,0,14,14
corporate income tax -> equilibrium outcomes,K34 -> D51,Law and economics,Microeconomics,Cross-field boundary,0.408857749361347,0.2088283956350578,0,12,12
gender -> resource allocation,J16 -> D45,Labor and demographic economics,Microeconomics,Cross-field boundary,0.40880853716778415,0.20626471862109905,0,15,15
network structure -> public education,D85 -> H52,Microeconomics,Public economics,Cross-field boundary,0.408795943938403,0.2087476783592565,0,12,12
precautionary savings -> training,D14 -> M53,Microeconomics,Business administration and business economics,Cross-field boundary,0.40879352136300334,0.21075621062441177,0,10,10
gender -> monopoly power,J16 -> D42,Labor and demographic economics,Microeconomics,Cross-field boundary,0.40875897953528934,0.2069658074385204,0,14,14
climate change -> home production,Q54 -> D13,"Agriculture, natural resources, and environment",Microeconomics,Cross-field boundary,0.4087588119157245,0.20693629655070186,0,14,14
path dependence -> precautionary savings,O30 -> D14,"Economic development, innovation, and growth",Microeconomics,Cross-field boundary,0.4086968332877511,0.20609336899426547,0,15,15
political support for the union -> market value,J58 -> D46,Labor and demographic economics,Microeconomics,Cross-field boundary,0.40867205696185016,0.20538431380668276,0,16,16
resource allocation -> forecasts,D45 -> F17,Microeconomics,International economics,Cross-field boundary,0.4086152294937851,0.20941685387162703,0,11,11
transport costs -> altruism,L91 -> D64,Industrial organization,Microeconomics,Cross-field boundary,0.4085562989829409,0.20521956455640916,0,16,16
wicksellian rules -> network structure,E12 -> D85,Macroeconomics and monetary economics,Microeconomics,Cross-field boundary,0.40848103562108135,0.20580290969222712,0,15,15
altruism -> agricultural productivity,D64 -> Q11,Microeconomics,"Agriculture, natural resources, and environment",Cross-field boundary,0.4084437255188013,0.2072733991700038,0,13,13
network structure -> contract design,D85 -> K12,Microeconomics,Law and economics,Cross-field boundary,0.40839734029953506,0.2072203782477023,0,13,13
property tax -> optimal contracts,H71 -> D86,Public economics,Microeconomics,Cross-field boundary,0.4082027996368752,0.20611958325489424,0,14,14
local government decisions -> resource allocation,H70 -> D45,Public economics,Microeconomics,Cross-field boundary,0.40814362987823216,0.20460917681244317,0,16,16
gender -> improves welfare,J16 -> D60,Labor and demographic economics,Microeconomics,Cross-field boundary,0.4080360976341563,0.20513390543034407,0,15,15
political institutions -> default probabilities,D02 -> C25,Microeconomics,Mathematical and quantitative methods,Cross-field boundary,0.4080322874046596,0.20585804044433567,0,14,14
constitutional reforms -> precautionary savings,K10 -> D14,Law and economics,Microeconomics,Cross-field boundary,0.40800416753910584,0.20578074017358924,0,14,14
truthful reporting -> redistribution,Y30 -> D39,Miscellaneous,Microeconomics,Cross-field boundary,0.4079771362598764,0.2074476611671262,0,12,12
bounded rationality -> average productivity,D01 -> O47,Microeconomics,"Economic development, innovation, and growth",Cross-field boundary,0.4079738409315924,0.20578094090599156,0,14,14
precautionary savings -> csf spending,D14 -> H76,Microeconomics,Public economics,Cross-field boundary,0.4079319334101647,0.20497747176293216,0,15,15
expectations -> geoengineering breakthroughs,D84 -> Q55,Microeconomics,"Agriculture, natural resources, and environment",Cross-field boundary,0.407927996423104,0.2065186397936868,0,13,13
unions -> collusive behavior,J51 -> D26,Labor and demographic economics,Microeconomics,Cross-field boundary,0.40791733765246674,0.20567346742847567,0,14,14
historical shocks -> altruism,N13 -> D64,Economic history,Microeconomics,Cross-field boundary,0.4078985036138961,0.20731268031739233,0,12,12
inflation forecasting targeting -> negative externalities,E47 -> D62,Macroeconomics and monetary economics,Microeconomics,Cross-field boundary,0.40787685090761,0.2104719453156402,0,9,9
legal aid -> auction outcomes,K36 -> D44,Law and economics,Microeconomics,Cross-field boundary,0.4078391756099778,0.20557647722346636,0,14,14
labor force participation -> market stability,J21 -> D53,Labor and demographic economics,Microeconomics,Cross-field boundary,0.40767637199087947,0.20609924826102155,0,13,13
increased uncertainty -> a ban on child labor,D89 -> J88,Microeconomics,Labor and demographic economics,Cross-field boundary,0.4076636122123009,0.20693265282095483,0,12,12
agricultural productivity -> asymmetric information,Q11 -> D82,"Agriculture, natural resources, and environment",Microeconomics,Cross-field boundary,0.4076584178038753,0.20700109839765873,0,12,12
income inequality -> market segmentation,D31 -> M31,Microeconomics,Business administration and business economics,Cross-field boundary,0.4076351638678712,0.2060039901913769,0,13,13
altruism -> energy prices,D64 -> Q41,Microeconomics,"Agriculture, natural resources, and environment",Cross-field boundary,0.4075657226679116,0.20773395256643282,0,11,11
firm productivity -> conceptual artists,D22 -> Z11,Microeconomics,Other special topics,Cross-field boundary,0.40755372728743877,0.20679257618328648,0,12,12
education -> auction outcomes,I29 -> D44,"Health, education, and welfare",Microeconomics,Cross-field boundary,0.4075512970688614,0.205912479058819,0,13,13
bounded rationality -> economic stagnation,D01 -> O52,Microeconomics,"Economic development, innovation, and growth",Cross-field boundary,0.40748322830559963,0.206674736801713,0,12,12
home production -> mergers,D13 -> G34,Microeconomics,Financial economics,Cross-field boundary,0.40747308679441585,0.20579161358757708,0,13,13
constitutional reforms -> depreciation,K10 -> D25,Law and economics,Microeconomics,Cross-field boundary,0.4074190889470609,0.2049139231013492,0,14,14
firm behavior -> stigma,D21 -> J70,Microeconomics,Labor and demographic economics,Cross-field boundary,0.40734853304863883,0.20746248728550729,0,11,11
increased immigration -> collusive behavior,K37 -> D26,Law and economics,Microeconomics,Cross-field boundary,0.40732241127742974,0.20557493797595797,0,13,13
budget rules -> monopoly power,H61 -> D42,Public economics,Microeconomics,Cross-field boundary,0.40731554157179695,0.20556544963611864,0,13,13
transaction costs -> conceptual artists,D23 -> Z11,Microeconomics,Other special topics,Cross-field boundary,0.407310661607511,0.20556233594822348,0,13,13
transparency -> consumption smoothing,G38 -> D15,Financial economics,Microeconomics,Cross-field gap,0.40726761777352494,0.26917633287817205,30,175,175
expected profits -> predation,D33 -> Q57,Microeconomics,"Agriculture, natural resources, and environment",Cross-field boundary,0.4071997521276962,0.20459341392237756,0,14,14
network structure -> gdp per capita,D85 -> P24,Microeconomics,Economic systems,Cross-field boundary,0.4071518779953445,0.2053130687045509,0,13,13
network structure -> utility,D85 -> L99,Microeconomics,Industrial organization,Cross-field boundary,0.40715124379421064,0.20531245427517097,0,13,13
wicksellian rules -> transaction costs,E12 -> D23,Macroeconomics and monetary economics,Microeconomics,Cross-field boundary,0.40707261568563646,0.20517795524114443,0,13,13
bureaucracy -> us economic growth,D73 -> O51,Microeconomics,"Economic development, innovation, and growth",Cross-field boundary,0.4070130233825164,0.2059248377703179,0,12,12
industry characteristics -> equilibrium,L89 -> D50,Industrial organization,Microeconomics,Cross-field boundary,0.40699416330111315,0.20505674302427485,0,13,13
expectations -> a ban on child labor,D84 -> J88,Microeconomics,Labor and demographic economics,Cross-field boundary,0.40697570828184415,0.20684365916911063,0,11,11
home production -> nominal wage contracts,D13 -> J41,Microeconomics,Labor and demographic economics,Cross-field boundary,0.4068996697688827,0.2089685007607437,0,9,9
conflicts of interest -> home production,F51 -> D13,International economics,Microeconomics,Cross-field boundary,0.4068095436168739,0.20477940812334663,0,13,13
retailer integration -> home production,L81 -> D13,Industrial organization,Microeconomics,Cross-field boundary,0.40680724922396283,0.20654558336922788,0,11,11
compliance with ntpos -> risk aversion,L31 -> D81,Industrial organization,Microeconomics,Cross-field boundary,0.4067818192254655,0.2055826958264196,0,12,12
monopoly power -> labor force participation,D42 -> J21,Microeconomics,Labor and demographic economics,Cross-field boundary,0.4067689995155492,0.2065264439277415,0,11,11
emerging markets -> improved decision-making,G15 -> D87,Financial economics,Microeconomics,Cross-field boundary,0.4067622777131276,0.20650135857982682,0,11,11
preindustrial characteristics of ancestors -> democratization,N53 -> D72,Economic history,Microeconomics,Cross-field boundary,0.4067614319934686,0.20753455387727507,0,10,10
expectations -> industrial concentration,D84 -> L79,Microeconomics,Industrial organization,Cross-field boundary,0.40673634429505173,0.2055240846715521,0,12,12
existence of money -> redistribution,E40 -> D39,Macroeconomics and monetary economics,Microeconomics,Cross-field boundary,0.4067334388913831,0.20745708480790337,0,10,10
market segmentation -> income inequality,M31 -> D31,Business administration and business economics,Microeconomics,Cross-field boundary,0.40671414365449765,0.20742954183268256,0,10,10
regulatory environment -> expected profits,K23 -> D33,Law and economics,Microeconomics,Cross-field boundary,0.4066946526551668,0.2046198613716432,0,13,13
risk-taking behavior -> dismal economic growth performance of africa,D91 -> O55,Microeconomics,"Economic development, innovation, and growth",Cross-field boundary,0.4066562912668848,0.20846884410015154,0,9,9
fixed effects models -> collusion,C23 -> D74,Mathematical and quantitative methods,Microeconomics,Cross-field boundary,0.40663203229806777,0.2063197840747158,0,11,11
consumption behavior -> accountability,D10 -> M48,Microeconomics,Business administration and business economics,Cross-field boundary,0.4065949804681864,0.2062092543329469,0,11,11
redistribution of resources -> economic downturns,D30 -> F44,Microeconomics,International economics,Cross-field boundary,0.40659071093466276,0.2053101973294728,0,12,12
increased immigration -> monopoly power,K37 -> D42,Law and economics,Microeconomics,Cross-field boundary,0.40658076948690425,0.2052749080203213,0,12,12
occupational choices -> network structure,J44 -> D85,Labor and demographic economics,Microeconomics,Cross-field boundary,0.4065267378451243,0.20437418258201015,0,13,13
